epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
566,19047.8,0.14572,0.1712,0.02885,0.07074,0.00249,0,1,1,0.995,0.995,1,1,0.995,0.9949,0.05868,0.05039,0.00525,0.02458,0.00166,0,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
567,19081.3,0.14028,0.19879,0.03142,0.07495,0.0023,0,1,1,0.995,0.995,1,1,0.995,0.9949,0.03338,0.0497,0.00578,0.01759,0.00113,0,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
568,19114.9,0.13062,0.17027,0.02977,0.06651,0.00231,0,1,1,0.995,0.995,1,1,0.995,0.9949,0.03893,0.04972,0.00627,0.01851,0.00146,0,0.0131601,0.0043867,0.0131601,0.0043867,0.0131601,0.0043867,0.0131601,0.0043867
569,19148.8,0.14496,0.18031,0.03032,0.06627,0.0025,0,1,1,0.995,0.995,1,1,0.995,0.99495,0.03697,0.04997,0.00625,0.01809,0.00117,0,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
570,19182.7,0.14748,0.18154,0.03033,0.07051,0.00249,0,1,1,0.995,0.995,1,1,0.995,0.99493,0.03486,0.0509,0.00597,0.01742,0.001,0,0.0131007,0.0043669,0.0131007,0.0043669,0.0131007,0.0043669,0.0131007,0.0043669
571,19216.6,0.14182,0.18035,0.02942,0.06793,0.00253,0,1,1,0.995,0.995,1,1,0.995,0.99484,0.03358,0.04998,0.00576,0.01682,0.00094,0,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
572,19250,0.14598,0.18048,0.03043,0.06889,0.00254,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.03262,0.05008,0.00521,0.01717,0.00103,0,0.0130413,0.0043471,0.0130413,0.0043471,0.0130413,0.0043471,0.0130413,0.0043471
573,19283.3,0.13259,0.18302,0.03102,0.06709,0.00223,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.04056,0.05168,0.00529,0.01945,0.00123,0,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
574,19316.6,0.13598,0.21873,0.03001,0.065,0.00234,0,1,1,0.995,0.995,1,1,0.995,0.99484,0.03615,0.04923,0.00559,0.01787,0.00105,0,0.0129819,0.0043273,0.0129819,0.0043273,0.0129819,0.0043273,0.0129819,0.0043273
575,19350.3,0.12936,0.18655,0.03238,0.07158,0.00212,0,1,1,0.995,0.995,1,1,0.995,0.9949,0.0438,0.04731,0.00582,0.01978,0.00129,0,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
576,19384.2,0.1384,0.18969,0.03071,0.06821,0.00236,0,1,1,0.995,0.995,1,1,0.995,0.99495,0.04766,0.04654,0.0058,0.02108,0.00149,0,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
577,19417.6,0.14208,0.16684,0.02914,0.06941,0.00244,0,1,1,0.995,0.995,1,1,0.995,0.99491,0.04581,0.04848,0.00566,0.02069,0.00153,0,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
578,19451.4,0.13341,0.19037,0.02959,0.06514,0.00236,0,1,1,0.995,0.995,1,1,0.995,0.99492,0.04434,0.04974,0.00562,0.01975,0.00146,0,0.0128631,0.0042877,0.0128631,0.0042877,0.0128631,0.0042877,0.0128631,0.0042877
579,19484.9,0.14132,0.16292,0.02926,0.06553,0.00253,0,1,1,0.995,0.995,1,1,0.995,0.99495,0.05136,0.04957,0.00516,0.02258,0.00174,0,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
580,19518.2,0.15142,0.16629,0.03029,0.07279,0.00265,0,1,1,0.995,0.995,1,1,0.995,0.99496,0.05357,0.04814,0.00485,0.02382,0.00165,0,0.0128037,0.0042679,0.0128037,0.0042679,0.0128037,0.0042679,0.0128037,0.0042679
581,19551.6,0.14057,0.16785,0.02986,0.06669,0.00236,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99499,0.06023,0.04812,0.00469,0.02577,0.00169,0,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
582,19585.4,0.14038,0.17014,0.02638,0.06769,0.00237,0,0.99974,1,0.995,0.995,0.99974,1,0.995,0.99495,0.05071,0.05036,0.00455,0.02319,0.00136,0,0.0127443,0.0042481,0.0127443,0.0042481,0.0127443,0.0042481,0.0127443,0.0042481
583,19619.4,0.14007,0.15511,0.02727,0.06741,0.0024,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99496,0.04662,0.04864,0.00455,0.02165,0.00136,0,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
584,19653.2,0.13411,0.18495,0.03026,0.06739,0.00225,0,0.99975,1,0.995,0.995,0.99975,1,0.995,0.99495,0.05152,0.04884,0.00473,0.02236,0.00153,0,0.0126849,0.0042283,0.0126849,0.0042283,0.0126849,0.0042283,0.0126849,0.0042283
585,19687,0.13485,0.1777,0.02851,0.06664,0.00231,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.0521,0.04915,0.00473,0.02312,0.00162,0,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
586,19720.8,0.13709,0.17785,0.02862,0.07058,0.00228,0,1,1,0.995,0.995,1,1,0.995,0.9949,0.0531,0.04788,0.00496,0.02345,0.00164,0,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
587,19753.9,0.13412,0.20334,0.03012,0.06751,0.00225,0,1,1,0.995,0.995,1,1,0.995,0.9949,0.04842,0.04674,0.00536,0.0222,0.00148,0,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
588,19787.2,0.1369,0.17061,0.03096,0.06617,0.00239,0,1,1,0.995,0.995,1,1,0.995,0.99495,0.05524,0.04601,0.00535,0.02454,0.00196,0,0.0125661,0.0041887,0.0125661,0.0041887,0.0125661,0.0041887,0.0125661,0.0041887
589,19820.8,0.15351,0.16503,0.02958,0.07163,0.00242,0,1,1,0.995,0.995,1,1,0.995,0.99496,0.05124,0.04575,0.0054,0.02339,0.00185,0,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
590,19854.4,0.14544,0.17319,0.02754,0.06784,0.0024,0,1,1,0.995,0.995,1,1,0.995,0.99391,0.05215,0.04596,0.00586,0.02317,0.00171,0,0.0125067,0.0041689,0.0125067,0.0041689,0.0125067,0.0041689,0.0125067,0.0041689
591,19887.9,0.13767,0.18014,0.0289,0.07448,0.00238,0,1,1,0.995,0.995,1,1,0.995,0.99393,0.05278,0.04827,0.00622,0.0234,0.00166,0,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
592,19922.1,0.14482,0.16722,0.02817,0.07024,0.00235,0,1,1,0.995,0.995,1,1,0.995,0.9939,0.04781,0.0464,0.00618,0.02184,0.00146,0,0.0124473,0.0041491,0.0124473,0.0041491,0.0124473,0.0041491,0.0124473,0.0041491
593,19955.8,0.13915,0.1648,0.03055,0.0669,0.00238,0,1,1,0.995,0.995,1,1,0.995,0.99359,0.05293,0.04575,0.006,0.02414,0.00184,0,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
594,19989.1,0.14473,0.17642,0.02844,0.07249,0.00238,0,1,1,0.995,0.995,1,1,0.995,0.99378,0.04549,0.04682,0.00591,0.0212,0.00155,0,0.0123879,0.0041293,0.0123879,0.0041293,0.0123879,0.0041293,0.0123879,0.0041293
595,20022.4,0.13103,0.16775,0.02812,0.07024,0.00237,0,1,1,0.995,0.995,1,1,0.995,0.99362,0.05096,0.04626,0.00564,0.02213,0.00168,0,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
596,20056.1,0.14579,0.20047,0.0285,0.07381,0.00231,0,1,1,0.995,0.995,1,1,0.995,0.99315,0.05285,0.04698,0.00541,0.02249,0.00178,0,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
597,20090,0.13654,0.19843,0.03169,0.07931,0.00239,0,1,1,0.995,0.995,1,1,0.995,0.99303,0.05643,0.04645,0.00542,0.02379,0.00196,0,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
598,20123.8,0.14449,0.16414,0.02766,0.07849,0.00247,0,1,1,0.995,0.995,1,1,0.995,0.99316,0.05374,0.04459,0.00551,0.02354,0.0019,0,0.0122691,0.0040897,0.0122691,0.0040897,0.0122691,0.0040897,0.0122691,0.0040897
599,20157.6,0.14244,0.17358,0.02906,0.07675,0.00238,0,1,1,0.995,0.995,1,1,0.995,0.99304,0.03883,0.04417,0.00546,0.01897,0.00132,0,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
600,20191.1,0.14879,0.17276,0.02673,0.08668,0.00243,0,1,1,0.995,0.995,1,1,0.995,0.99309,0.03122,0.04488,0.00535,0.01674,0.00123,0,0.0122097,0.0040699,0.0122097,0.0040699,0.0122097,0.0040699,0.0122097,0.0040699
601,20224.7,0.13241,0.17535,0.02863,0.07552,0.0022,0,1,1,0.995,0.995,1,1,0.995,0.99358,0.03437,0.04477,0.00539,0.01781,0.00137,0,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
602,20257.9,0.13398,0.18144,0.02789,0.06966,0.0022,0,1,1,0.995,0.995,1,1,0.995,0.99316,0.03321,0.04525,0.00536,0.01717,0.00132,0,0.0121503,0.0040501,0.0121503,0.0040501,0.0121503,0.0040501,0.0121503,0.0040501
603,20291.8,0.12094,0.1634,0.02842,0.06744,0.00217,0,1,1,0.995,0.995,1,1,0.995,0.99309,0.0371,0.04484,0.00536,0.01758,0.00142,0,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
604,20325.7,0.13314,0.16793,0.02829,0.07482,0.00215,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.03847,0.04566,0.00501,0.01794,0.00142,0,0.0120909,0.0040303,0.0120909,0.0040303,0.0120909,0.0040303,0.0120909,0.0040303
605,20360,0.12783,0.18313,0.02941,0.07117,0.00219,0,1,1,0.995,0.995,1,1,0.995,0.99453,0.03421,0.04597,0.00467,0.01646,0.00121,0,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
606,20393.9,0.12568,0.18809,0.0305,0.06855,0.00218,0,1,1,0.995,0.995,1,1,0.995,0.99452,0.04378,0.045,0.00457,0.01921,0.00131,0,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
607,20427.5,0.13239,0.17891,0.02841,0.06774,0.00227,0,1,1,0.995,0.995,1,1,0.995,0.99458,0.05766,0.04383,0.00455,0.02311,0.00163,0,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
608,20461.3,0.13777,0.18209,0.02753,0.06503,0.00245,0,1,1,0.995,0.995,1,1,0.995,0.995,0.05544,0.04305,0.00483,0.02302,0.00175,0,0.0119721,0.0039907,0.0119721,0.0039907,0.0119721,0.0039907,0.0119721,0.0039907
609,20494.7,0.139,0.18877,0.02717,0.07415,0.00232,0,1,1,0.995,0.995,1,1,0.995,0.995,0.05743,0.04249,0.00502,0.02397,0.00177,0,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
610,20528.3,0.13429,0.16861,0.02805,0.0681,0.00238,0,1,1,0.995,0.995,1,1,0.995,0.995,0.05547,0.04311,0.00484,0.0229,0.00176,0,0.0119127,0.0039709,0.0119127,0.0039709,0.0119127,0.0039709,0.0119127,0.0039709
611,20561.9,0.12876,0.16508,0.02924,0.06362,0.00219,0,1,1,0.995,0.995,1,1,0.995,0.995,0.05372,0.04372,0.00448,0.02278,0.00174,0,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
612,20595.7,0.12771,0.18602,0.02886,0.06586,0.00226,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04957,0.04348,0.00423,0.02181,0.00158,0,0.0118533,0.0039511,0.0118533,0.0039511,0.0118533,0.0039511,0.0118533,0.0039511
613,20629.6,0.13472,0.16629,0.02788,0.06716,0.00218,0,1,1,0.995,0.995,1,1,0.995,0.99453,0.04411,0.04399,0.00438,0.02051,0.00134,0,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
614,20663.5,0.12819,0.1574,0.02807,0.07259,0.00219,0,1,1,0.995,0.995,1,1,0.995,0.99456,0.04638,0.04416,0.00446,0.02132,0.00149,0,0.0117939,0.0039313,0.0117939,0.0039313,0.0117939,0.0039313,0.0117939,0.0039313
615,20696.9,0.13565,0.16992,0.02887,0.06363,0.00235,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04686,0.04362,0.0043,0.02073,0.00153,0,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
616,20730.1,0.14055,0.14844,0.02883,0.07047,0.00227,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04661,0.04285,0.00423,0.02062,0.00153,0,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
617,20763.8,0.1314,0.1619,0.02705,0.06569,0.00223,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04583,0.04262,0.00436,0.02064,0.00146,0,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
618,20797.7,0.14188,0.14935,0.02772,0.07318,0.00238,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04646,0.04212,0.00449,0.0209,0.00151,0,0.0116751,0.0038917,0.0116751,0.0038917,0.0116751,0.0038917,0.0116751,0.0038917
619,20831.4,0.13356,0.15344,0.02775,0.07312,0.00239,0,1,1,0.995,0.995,1,1,0.995,0.995,0.05001,0.04193,0.00459,0.02178,0.00162,0,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
620,20865.4,0.1445,0.14478,0.02776,0.06865,0.00235,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04945,0.04227,0.00468,0.02157,0.00146,0,0.0116157,0.0038719,0.0116157,0.0038719,0.0116157,0.0038719,0.0116157,0.0038719
621,20899.3,0.14091,0.14251,0.02613,0.06802,0.00236,0,1,1,0.995,0.995,1,1,0.995,0.995,0.05507,0.04224,0.0049,0.0234,0.00166,0,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
622,20933,0.13368,0.16906,0.02839,0.06504,0.00228,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.0525,0.04363,0.0047,0.02219,0.00154,0,0.0115563,0.0038521,0.0115563,0.0038521,0.0115563,0.0038521,0.0115563,0.0038521
623,20966.4,0.12386,0.16014,0.02582,0.06463,0.00215,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.05585,0.04314,0.00456,0.02333,0.00171,0,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
624,20999.9,0.11728,0.16774,0.02539,0.06539,0.0021,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.05,0.04303,0.00487,0.02138,0.00141,0,0.0114969,0.0038323,0.0114969,0.0038323,0.0114969,0.0038323,0.0114969,0.0038323
625,21033.5,0.12833,0.16752,0.02496,0.06179,0.00213,0,1,1,0.995,0.995,1,1,0.995,0.99491,0.05376,0.04319,0.0049,0.02243,0.00157,0,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
626,21067.1,0.12451,0.15826,0.02771,0.06758,0.00202,0,1,1,0.995,0.995,1,1,0.995,0.9948,0.05201,0.04276,0.00453,0.02179,0.00157,0,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
627,21100.7,0.12985,0.15322,0.02769,0.06918,0.00211,0,1,1,0.995,0.995,1,1,0.995,0.99313,0.03912,0.04257,0.0043,0.01789,0.00116,0,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
628,21134.6,0.13113,0.1687,0.02696,0.07184,0.00222,0,1,1,0.995,0.995,1,1,0.995,0.99451,0.03824,0.04142,0.00433,0.01788,0.00113,0,0.0113781,0.0037927,0.0113781,0.0037927,0.0113781,0.0037927,0.0113781,0.0037927
629,21168.3,0.13148,0.19492,0.02789,0.06792,0.00218,0,1,1,0.995,0.995,1,1,0.995,0.99361,0.03754,0.0423,0.00444,0.01772,0.00109,0,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
630,21201.7,0.12036,0.16903,0.02799,0.06162,0.00208,0,1,1,0.995,0.995,1,1,0.995,0.99322,0.04535,0.04168,0.00436,0.02006,0.0013,0,0.0113187,0.0037729,0.0113187,0.0037729,0.0113187,0.0037729,0.0113187,0.0037729
631,21235.4,0.12625,0.14104,0.02712,0.06655,0.00206,0,1,1,0.995,0.995,1,1,0.995,0.99304,0.04118,0.042,0.00433,0.01867,0.0013,0,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
632,21269.3,0.12551,0.16384,0.02652,0.06127,0.00203,0,1,1,0.995,0.995,1,1,0.995,0.99314,0.04257,0.04202,0.0043,0.01925,0.00124,0,0.0112593,0.0037531,0.0112593,0.0037531,0.0112593,0.0037531,0.0112593,0.0037531
633,21303.2,0.12009,0.1724,0.02861,0.06047,0.00203,0,1,1,0.995,0.995,1,1,0.995,0.99361,0.04445,0.04175,0.00432,0.01999,0.00134,0,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
634,21336.7,0.1289,0.14944,0.02734,0.06322,0.00217,0,1,1,0.995,0.995,1,1,0.995,0.99464,0.04664,0.04152,0.00435,0.02034,0.00139,0,0.0111999,0.0037333,0.0111999,0.0037333,0.0111999,0.0037333,0.0111999,0.0037333
635,21370.7,0.1215,0.16002,0.02695,0.06556,0.00201,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03678,0.04091,0.00415,0.01748,0.00115,0,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
636,21404.1,0.12822,0.14639,0.02685,0.06682,0.00219,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03536,0.04087,0.00408,0.01693,0.00106,0,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
637,21437.6,0.12898,0.18137,0.0293,0.06569,0.00213,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04119,0.0411,0.0042,0.01871,0.00134,0,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
638,21471,0.12192,0.18022,0.02874,0.06173,0.00211,0,1,1,0.995,0.995,1,1,0.995,0.995,0.04251,0.041,0.00425,0.019,0.00139,0,0.0110811,0.0036937,0.0110811,0.0036937,0.0110811,0.0036937,0.0110811,0.0036937
639,21505,0.12884,0.15587,0.02842,0.06445,0.00219,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03782,0.04101,0.00427,0.01733,0.00122,0,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
640,21538.7,0.12876,0.15105,0.02722,0.06734,0.00211,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03569,0.04085,0.00432,0.01701,0.00114,0,0.0110217,0.0036739,0.0110217,0.0036739,0.0110217,0.0036739,0.0110217,0.0036739
641,21572.6,0.11932,0.16667,0.0282,0.05946,0.00214,0,1,1,0.995,0.995,1,1,0.995,0.99482,0.03036,0.04105,0.00415,0.01561,0.00097,0,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
642,21606.4,0.12725,0.15451,0.02692,0.06477,0.00211,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03147,0.04127,0.00392,0.01569,0.00106,0,0.0109623,0.0036541,0.0109623,0.0036541,0.0109623,0.0036541,0.0109623,0.0036541
643,21640.1,0.13207,0.14064,0.02471,0.06246,0.00214,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02553,0.04116,0.00386,0.01456,0.00093,0,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
644,21673.6,0.12591,0.15307,0.02682,0.06165,0.00211,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.03668,0.0414,0.00381,0.0173,0.00116,0,0.0109029,0.0036343,0.0109029,0.0036343,0.0109029,0.0036343,0.0109029,0.0036343
645,21706.9,0.12376,0.14375,0.02701,0.06712,0.00208,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03668,0.04141,0.00369,0.01724,0.00118,0,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
646,21740.8,0.12793,0.1376,0.02548,0.05651,0.00216,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03569,0.04152,0.00375,0.01675,0.00108,0,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
647,21774.5,0.12293,0.15154,0.02742,0.06567,0.00203,0,1,1,0.995,0.995,1,1,0.995,0.9948,0.03437,0.04076,0.00375,0.01603,0.00101,0,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
648,21808.4,0.12216,0.14889,0.02468,0.0614,0.00204,0,1,1,0.995,0.995,1,1,0.995,0.99479,0.02306,0.04039,0.00369,0.01294,0.00073,0,0.0107841,0.0035947,0.0107841,0.0035947,0.0107841,0.0035947,0.0107841,0.0035947
649,21842.5,0.12512,0.14897,0.02705,0.066,0.00219,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.02115,0.04031,0.00364,0.01287,0.00065,0,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
650,21876,0.12721,0.1318,0.02565,0.06641,0.00224,0,1,1,0.995,0.995,1,1,0.995,0.995,0.01807,0.04042,0.00369,0.01199,0.00064,0,0.0107247,0.0035749,0.0107247,0.0035749,0.0107247,0.0035749,0.0107247,0.0035749
651,21910.1,0.11608,0.16328,0.02537,0.07097,0.002,0,1,1,0.995,0.995,1,1,0.995,0.995,0.02596,0.04028,0.00364,0.01404,0.00088,0,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
652,21943.6,0.11991,0.1627,0.02715,0.05779,0.00195,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03248,0.04046,0.0036,0.01591,0.0013,0,0.0106653,0.0035551,0.0106653,0.0035551,0.0106653,0.0035551,0.0106653,0.0035551
653,21977.4,0.11495,0.17657,0.02529,0.05658,0.00201,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03631,0.04067,0.00367,0.01718,0.00135,0,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
654,22011.2,0.12253,0.14124,0.02796,0.0633,0.00207,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03035,0.04078,0.00385,0.0157,0.00116,0,0.0106059,0.0035353,0.0106059,0.0035353,0.0106059,0.0035353,0.0106059,0.0035353
655,22045,0.12482,0.15076,0.02661,0.06583,0.00206,0,1,1,0.995,0.995,1,1,0.995,0.99485,0.02766,0.04133,0.00411,0.01474,0.001,0,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
656,22078.8,0.12407,0.15217,0.0269,0.06779,0.00204,0,1,1,0.995,0.995,1,1,0.995,0.99494,0.03496,0.04146,0.00432,0.01641,0.00121,0,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
657,22113.7,0.12425,0.15165,0.02574,0.06124,0.00209,0,1,1,0.995,0.995,1,1,0.995,0.99376,0.04207,0.04084,0.00425,0.01882,0.00131,0,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
658,22147.2,0.12172,0.13809,0.0251,0.05742,0.00207,0,1,1,0.995,0.995,1,1,0.995,0.99382,0.04059,0.04097,0.00433,0.01814,0.00128,0,0.0104871,0.0034957,0.0104871,0.0034957,0.0104871,0.0034957,0.0104871,0.0034957
659,22180.8,0.12277,0.15224,0.027,0.06457,0.00209,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.04316,0.04091,0.00451,0.01891,0.00131,0,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
660,22214.7,0.11228,0.16273,0.02582,0.05977,0.00188,0,1,1,0.995,0.995,1,1,0.995,0.99456,0.03757,0.04014,0.00474,0.01718,0.00118,0,0.0104277,0.0034759,0.0104277,0.0034759,0.0104277,0.0034759,0.0104277,0.0034759
661,22248.6,0.11783,0.14835,0.02612,0.05787,0.00208,0,1,1,0.995,0.995,1,1,0.995,0.99481,0.03077,0.04019,0.00464,0.01506,0.00095,0,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
662,22282.6,0.11235,0.13272,0.02479,0.05959,0.00197,0,1,1,0.995,0.995,1,1,0.995,0.99492,0.03631,0.04118,0.00453,0.0166,0.00111,0,0.0103683,0.0034561,0.0103683,0.0034561,0.0103683,0.0034561,0.0103683,0.0034561
663,22316.2,0.12589,0.13526,0.02464,0.07044,0.00218,0,1,1,0.995,0.995,1,1,0.995,0.995,0.03323,0.04148,0.00447,0.01587,0.00103,0,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
664,22350.2,0.12251,0.15376,0.02842,0.06182,0.0021,0,1,1,0.995,0.995,1,1,0.995,0.99465,0.03318,0.04159,0.00441,0.01613,0.00112,0,0.0103089,0.0034363,0.0103089,0.0034363,0.0103089,0.0034363,0.0103089,0.0034363
665,22383.8,0.11601,0.12955,0.02555,0.06215,0.00201,0,1,1,0.995,0.995,1,1,0.995,0.99466,0.0315,0.04098,0.00431,0.01525,0.00104,0,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
666,22418.5,0.11638,0.13888,0.02698,0.05656,0.00194,0,1,1,0.995,0.995,1,1,0.995,0.99453,0.03566,0.03981,0.00426,0.01644,0.00117,0,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
667,22452.8,0.10788,0.13534,0.02669,0.06368,0.00183,0,1,1,0.995,0.995,1,1,0.995,0.99454,0.03976,0.03914,0.00407,0.01789,0.00129,0,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
668,22486.7,0.11941,0.13359,0.02553,0.05458,0.002,0,1,1,0.995,0.995,1,1,0.995,0.99453,0.04226,0.03991,0.00406,0.01876,0.00136,0,0.0101901,0.0033967,0.0101901,0.0033967,0.0101901,0.0033967,0.0101901,0.0033967
