element_id,node_1,node_2,node_3
254005,4463,4500,4233
254006,4463,4750,4500
254007,4750,4786,4500
254008,4750,5023,4786
254009,5023,5057,4786
254010,5023,5298,5057
254011,5298,5346,5057
254012,5298,5588,5346
254013,5588,5639,5346
254014,5588,5909,5639
254015,5909,5957,5639
254016,5909,6221,5957
254017,6221,6272,5957
254018,6221,6552,6272
254019,6552,6607,6272
254020,6552,6887,6607
254021,6887,6946,6607
254022,6887,7232,6946
254023,7232,7282,6946
254024,7232,7587,7282
254025,7587,7659,7282
254026,7587,7943,7659
254027,7943,7999,7659
254028,7943,8320,7999
254029,8320,8383,7999
254030,8320,8700,8383
254031,8700,8761,8383
254032,8700,9096,8761
254033,9096,9151,8761
254034,9096,9481,9151
254035,9481,9543,9151
254036,9481,9884,9543
254037,9884,9944,9543
254038,9884,10282,9944
254039,10282,10343,9944
254040,10282,10681,10343
254041,10681,10747,10343
254042,10681,11087,10747
254043,11087,11154,10747
254044,11087,11503,11154
254045,11503,11575,11154
254046,11503,11937,11575
254047,11937,12008,11575
254048,11937,12369,12008
254049,12369,12432,12008
254050,12369,12789,12432
254051,12789,12838,12432
254052,12789,13244,12838
254053,13244,13302,12838
254054,13244,13677,13302
254055,13677,13735,13302
254056,10508,10155,10535
254057,10508,10126,10155
254058,10126,9758,10155
254059,10126,9731,9758
254060,9731,9361,9758
254061,9731,9333,9361
254062,9333,8963,9361
254063,9333,8937,8963
254064,8937,8579,8963
254065,8937,8553,8579
254066,8553,8202,8579
254067,8553,8175,8202
254068,8175,7841,8202
254069,8175,7809,7841
254070,7809,7486,7841
254071,7809,7455,7486
254072,7455,7139,7486
254073,7455,7110,7139
254074,7110,6798,7139
254075,7110,6774,6798
254076,6774,6454,6798
254077,6774,6433,6454
254078,6433,6131,6454
254079,6433,6111,6131
254080,6111,5810,6131
254081,6111,5793,5810
254082,5793,5504,5810
254083,5793,5481,5504
254084,5481,5203,5504
254085,5481,5186,5203
254086,5186,4921,5203
254087,5186,4898,4921
254088,4898,4658,4921
254089,4898,4637,4658
254090,4637,4369,4658
254091,4637,4352,4369
254092,4352,4112,4369
254093,4352,4102,4112
254094,4102,3878,4112
254095,4102,3870,3878
254096,3870,3650,3878
254097,3870,3647,3650
254098,3647,3425,3650
254099,3647,3422,3425
254100,3422,3221,3425
254101,3422,3224,3221
254102,3224,3024,3221
254103,3224,3031,3024
254104,3031,2828,3024
254105,3031,2838,2828
254106,2838,2662,2828
254107,2838,2673,2662
254108,2673,2505,2662
254109,2673,2525,2505
254110,2525,2359,2505
254111,2525,2382,2359
254112,2382,2224,2359
254113,2382,2247,2224
254114,2247,2094,2224
254115,2247,2128,2094
254116,2128,1991,2094
254117,2128,2028,1991
254118,2028,1885,1991
254119,2028,1937,1885
254120,1937,1809,1885
254121,1937,1861,1809
254122,1861,1743,1809
254123,1861,1796,1743
254124,1796,1682,1743
254125,1796,1751,1682
254126,1751,1643,1682
254127,1751,1714,1643
254128,1714,1624,1643
254129,1714,1696,1624
254130,1696,1612,1624
254131,1696,1689,1612
254132,1689,1619,1612
254133,1689,1708,1619
254134,1708,1634,1619
254135,1708,1734,1634
254136,1734,1663,1634
254137,1734,1770,1663
254138,1770,1715,1663
254139,1770,1833,1715
254140,1833,1782,1715
254141,1833,1897,1782
254142,1897,1859,1782
254143,1897,1987,1859
254144,1987,1949,1859
254145,1987,2084,1949
254146,2084,2056,1949
254147,2084,2198,2056
254148,2198,2173,2056
254149,2198,2315,2173
254150,2315,2305,2173
254151,2315,2452,2305
254152,2452,2447,2305
254153,2452,2600,2447
254154,2600,2597,2447
254155,2600,2755,2597
254156,2755,2760,2597
254157,2755,2948,2760
254158,2948,2961,2760
254159,2948,3136,2961
254160,3136,3152,2961
254161,3136,3335,3152
254162,3335,3351,3152
254163,3335,3545,3351
254164,3545,3571,3351
254165,3545,3759,3571
254166,3759,3789,3571
254167,3759,3994,3789
254168,3994,4019,3789
254169,3994,4233,4019
254170,4233,4275,4019
254171,4233,4500,4275
254172,4500,4552,4275
254173,4500,4786,4552
254174,4786,4820,4552
254175,4786,5057,4820
254176,5057,5099,4820
254177,5057,5346,5099
254178,5346,5390,5099
254179,5346,5639,5390
254180,5639,5696,5390
254181,5639,5957,5696
254182,5957,6016,5696
254183,5957,6272,6016
254184,6272,6341,6016
254185,6272,6607,6341
254186,6607,6675,6341
254187,6607,6946,6675
254188,6946,7012,6675
254189,6946,7282,7012
254190,7282,7343,7012
254191,7282,7659,7343
254192,7659,7707,7343
254193,7659,7999,7707
254194,7999,8062,7707
254195,7999,8383,8062
254196,8383,8440,8062
254197,8383,8761,8440
254198,8761,8822,8440
254199,8761,9151,8822
254200,9151,9208,8822
254201,9151,9543,9208
254202,9543,9607,9208
254203,9543,9944,9607
254204,9944,10004,9607
254205,9944,10343,10004
254206,10343,10403,10004
254207,10343,10747,10403
254208,10747,10812,10403
254209,10747,11154,10812
254210,11154,11219,10812
254211,11154,11575,11219
254212,11575,11645,11219
254213,11575,12008,11645
254214,12008,12087,11645
254215,12008,12432,12087
254216,12432,12505,12087
254217,12432,12838,12505
254218,12838,12914,12505
254219,12838,13302,12914
254220,13302,13368,12914
254221,13302,13735,13368
254222,13735,13811,13368
254223,10535,10182,10567
254224,10535,10155,10182
254225,10155,9787,10182
254226,10155,9758,9787
254227,9758,9394,9787
254228,9758,9361,9394
254229,9361,9004,9394
254230,9361,8963,9004
254231,8963,8614,9004
254232,8963,8579,8614
254233,8579,8238,8614
254234,8579,8202,8238
254235,8202,7874,8238
254236,8202,7841,7874
254237,7841,7524,7874
254238,7841,7486,7524
254239,7486,7174,7524
254240,7486,7139,7174
254241,7139,6823,7174
254242,7139,6798,6823
254243,6798,6485,6823
254244,6798,6454,6485
254245,6454,6155,6485
254246,6454,6131,6155
254247,6131,5837,6155
254248,6131,5810,5837
254249,5810,5533,5837
254250,5810,5504,5533
254251,5504,5229,5533
254252,5504,5203,5229
254253,5203,4943,5229
254254,5203,4921,4943
254255,4921,4679,4943
254256,4921,4658,4679
254257,4658,4392,4679
254258,4658,4369,4392
254259,4369,4127,4392
254260,4369,4112,4127
254261,4112,3888,4127
254262,4112,3878,3888
254263,3878,3661,3888
254264,3878,3650,3661
254265,3650,3432,3661
254266,3650,3425,3432
254267,3425,3225,3432
254268,3425,3221,3225
254269,3221,3022,3225
254270,3221,3024,3022
254271,3024,2822,3022
254272,3024,2828,2822
254273,2828,2654,2822
254274,2828,2662,2654
254275,2662,2487,2654
254276,2662,2505,2487
254277,2505,2339,2487
254278,2505,2359,2339
254279,2359,2200,2339
254280,2359,2224,2200
254281,2224,2069,2200
254282,2224,2094,2069
254283,2094,1954,2069
254284,2094,1991,1954
254285,1991,1853,1954
254286,1991,1885,1853
254287,1885,1762,1853
254288,1885,1809,1762
254289,1809,1686,1762
254290,1809,1743,1686
254291,1743,1630,1686
254292,1743,1682,1630
254293,1682,1589,1630
254294,1682,1643,1589
254295,1643,1558,1589
254296,1643,1624,1558
254297,1624,1544,1558
254298,1624,1612,1544
254299,1612,1543,1544
254300,1612,1619,1543
254301,1619,1551,1543
254302,1619,1634,1551
254303,1634,1581,1551
254304,1634,1663,1581
254305,1663,1617,1581
254306,1663,1715,1617
254307,1715,1665,1617
254308,1715,1782,1665
254309,1782,1744,1665
254310,1782,1859,1744
254311,1859,1831,1744
254312,1859,1949,1831
254313,1949,1926,1831
254314,1949,2056,1926
254315,2056,2040,1926
254316,2056,2173,2040
254317,2173,2161,2040
254318,2173,2305,2161
254319,2305,2302,2161
254320,2305,2447,2302
254321,2447,2446,2302
254322,2447,2597,2446
254323,2597,2604,2446
254324,2597,2760,2604
254325,2760,2775,2604
254326,2760,2961,2775
254327,2961,2972,2775
254328,2961,3152,2972
254329,3152,3176,2972
254330,3152,3351,3176
254331,3351,3378,3176
254332,3351,3571,3378
254333,3571,3601,3378
254334,3571,3789,3601
254335,3789,3817,3601
254336,3789,4019,3817
254337,4019,4060,3817
254338,4019,4275,4060
254339,4275,4316,4060
254340,4275,4552,4316
254341,4552,4604,4316
254342,4552,4820,4604
254343,4820,4862,4604
254344,4820,5099,4862
254345,5099,5142,4862
254346,5099,5390,5142
254347,5390,5448,5142
254348,5390,5696,5448
254349,5696,5758,5448
254350,5696,6016,5758
254351,6016,6083,5758
254352,6016,6341,6083
254353,6341,6416,6083
254354,6341,6675,6416
254355,6675,6737,6416
254356,6675,7012,6737
254357,7012,7080,6737
254358,7012,7343,7080
254359,7343,7428,7080
254360,7343,7707,7428
254361,7707,7782,7428
254362,7707,8062,7782
254363,8062,8145,7782
254364,8062,8440,8145
254365,8440,8514,8145
254366,8440,8822,8514
254367,8822,8898,8514
254368,8822,9208,8898
254369,9208,9289,8898
254370,9208,9607,9289
254371,9607,9690,9289
254372,9607,10004,9690
254373,10004,10084,9690
254374,10004,10403,10084
254375,10403,10474,10084
254376,10403,10812,10474
254377,10812,10880,10474
254378,10812,11219,10880
254379,11219,11300,10880
254380,11219,11645,11300
254381,11645,11712,11300
254382,11645,12087,11712
254383,12087,12160,11712
254384,12087,12505,12160
254385,12505,12587,12160
254386,12505,12914,12587
254387,12914,12984,12587
254388,12914,13368,12984
254389,13368,13435,12984
254390,13368,13811,13435
254391,13811,13874,13435
254392,10567,10237,10615
254393,10567,10182,10237
254394,10182,9839,10237
254395,10182,9787,9839
254396,9787,9442,9839
254397,9787,9394,9442
254398,9394,9050,9442
254399,9394,9004,9050
254400,9004,8652,9050
254401,9004,8614,8652
254402,8614,8273,8652
254403,8614,8238,8273
254404,8238,7910,8273
254405,8238,7874,7910
254406,7874,7553,7910
254407,7874,7524,7553
254408,7524,7202,7553
254409,7524,7174,7202
254410,7174,6853,7202
254411,7174,6823,6853
254412,6823,6517,6853
254413,6823,6485,6517
254414,6485,6187,6517
254415,6485,6155,6187
254416,6155,5861,6187
254417,6155,5837,5861
254418,5837,5560,5861
254419,5837,5533,5560
254420,5533,5257,5560
254421,5533,5229,5257
254422,5229,4972,5257
254423,5229,4943,4972
254424,4943,4706,4972
254425,4943,4679,4706
254426,4679,4416,4706
254427,4679,4392,4416
254428,4392,4143,4416
254429,4392,4127,4143
254430,4127,3904,4143
254431,4127,3888,3904
254432,3888,3674,3904
254433,3888,3661,3674
254434,3661,3446,3674
254435,3661,3432,3446
254436,3432,3232,3446
254437,3432,3225,3232
254438,3225,3030,3232
254439,3225,3022,3030
254440,3022,2823,3030
254441,3022,2822,2823
254442,2822,2650,2823
254443,2822,2654,2650
254444,2654,2478,2650
254445,2654,2487,2478
254446,2487,2328,2478
254447,2487,2339,2328
254448,2339,2180,2328
254449,2339,2200,2180
254450,2200,2052,2180
254451,2200,2069,2052
254452,2069,1930,2052
254453,2069,1954,1930
254454,1954,1825,1930
254455,1954,1853,1825
254456,1853,1730,1825
254457,1853,1762,1730
254458,1762,1646,1730
254459,1762,1686,1646
254460,1686,1585,1646
254461,1686,1630,1585
254462,1630,1537,1585
254463,1630,1589,1537
254464,1589,1503,1537
254465,1589,1558,1503
254466,1558,1476,1503
254467,1558,1544,1476
254468,1544,1469,1476
254469,1544,1543,1469
254470,1543,1473,1469
254471,1543,1551,1473
254472,1551,1498,1473
254473,1551,1581,1498
254474,1581,1532,1498
254475,1581,1617,1532
254476,1617,1576,1532
254477,1617,1665,1576
254478,1665,1633,1576
254479,1665,1744,1633
254480,1744,1711,1633
254481,1744,1831,1711
254482,1831,1801,1711
254483,1831,1926,1801
254484,1926,1905,1801
254485,1926,2040,1905
254486,2040,2027,1905
254487,2040,2161,2027
254488,2161,2154,2027
254489,2161,2302,2154
254490,2302,2303,2154
254491,2302,2446,2303
254492,2446,2451,2303
254493,2446,2604,2451
254494,2604,2616,2451
254495,2604,2775,2616
254496,2775,2797,2616
254497,2775,2972,2797
254498,2972,2996,2797
254499,2972,3176,2996
254500,3176,3199,2996
254501,3176,3378,3199
254502,3378,3406,3199
254503,3378,3601,3406
254504,3601,3629,3406
254505,3601,3817,3629
254506,3817,3862,3629
254507,3817,4060,3862
254508,4060,4103,3862
254509,4060,4316,4103
254510,4316,4360,4103
254511,4316,4604,4360
254512,4604,4652,4360
254513,4604,4862,4652
254514,4862,4918,4652
254515,4862,5142,4918
254516,5142,5205,4918
254517,5142,5448,5205
254518,5448,5509,5205
254519,5448,5758,5509
254520,5758,5816,5509
254521,5758,6083,5816
254522,6083,6135,5816
254523,6083,6416,6135
254524,6416,6460,6135
254525,6416,6737,6460
254526,6737,6804,6460
254527,6737,7080,6804
254528,7080,7152,6804
254529,7080,7428,7152
254530,7428,7494,7152
254531,7428,7782,7494
254532,7782,7847,7494
254533,7782,8145,7847
254534,8145,8216,7847
254535,8145,8514,8216
254536,8514,8587,8216
254537,8514,8898,8587
254538,8898,8968,8587
254539,8898,9289,8968
254540,9289,9366,8968
254541,9289,9690,9366
254542,9690,9760,9366
254543,9690,10084,9760
254544,10084,10158,9760
254545,10084,10474,10158
254546,10474,10536,10158
254547,10474,10880,10536
254548,10880,10943,10536
254549,10880,11300,10943
254550,11300,11362,10943
254551,11300,11712,11362
254552,11712,11778,11362
254553,11712,12160,11778
254554,12160,12224,11778
254555,12160,12587,12224
254556,12587,12650,12224
254557,12587,12984,12650
254558,12984,13063,12650
254559,12984,13435,13063
254560,13435,13501,13063
254561,13435,13874,13501
254562,13874,13950,13501
254563,10615,10276,10666
254564,10615,10237,10276
254565,10237,9881,10276
254566,10237,9839,9881
254567,9839,9482,9881
254568,9839,9442,9482
254569,9442,9099,9482
254570,9442,9050,9099
254571,9050,8707,9099
254572,9050,8652,8707
254573,8652,8332,8707
254574,8652,8273,8332
254575,8273,7950,8332
254576,8273,7910,7950
254577,7910,7596,7950
254578,7910,7553,7596
254579,7553,7240,7596
254580,7553,7202,7240
254581,7202,6897,7240
254582,7202,6853,6897
254583,6853,6558,6897
254584,6853,6517,6558
254585,6517,6224,6558
254586,6517,6187,6224
254587,6187,5908,6224
254588,6187,5861,5908
254589,5861,5580,5908
254590,5861,5560,5580
254591,5560,5289,5580
254592,5560,5257,5289
254593,5257,5009,5289
254594,5257,4972,5009
254595,4972,4735,5009
254596,4972,4706,4735
254597,4706,4444,4735
254598,4706,4416,4444
254599,4416,4175,4444
254600,4416,4143,4175
254601,4143,3927,4175
254602,4143,3904,3927
254603,3904,3693,3927
254604,3904,3674,3693
254605,3674,3466,3693
254606,3674,3446,3466
254607,3446,3249,3466
254608,3446,3232,3249
254609,3232,3039,3249
254610,3232,3030,3039
254611,3030,2833,3039
254612,3030,2823,2833
254613,2823,2655,2833
254614,2823,2650,2655
254615,2650,2475,2655
254616,2650,2478,2475
254617,2478,2319,2475
254618,2478,2328,2319
254619,2328,2170,2319
254620,2328,2180,2170
254621,2180,2039,2170
254622,2180,2052,2039
254623,2052,1907,2039
254624,2052,1930,1907
254625,1930,1795,1907
254626,1930,1825,1795
254627,1825,1694,1795
254628,1825,1730,1694
254629,1730,1613,1694
254630,1730,1646,1613
254631,1646,1546,1613
254632,1646,1585,1546
254633,1585,1492,1546
254634,1585,1537,1492
254635,1537,1443,1492
254636,1537,1503,1443
254637,1503,1421,1443
254638,1503,1476,1421
254639,1476,1407,1421
254640,1476,1469,1407
254641,1469,1406,1407
254642,1469,1473,1406
254643,1473,1418,1406
254644,1473,1498,1418
254645,1498,1442,1418
254646,1498,1532,1442
254647,1532,1486,1442
254648,1532,1576,1486
254649,1576,1542,1486
254650,1576,1633,1542
254651,1633,1605,1542
254652,1633,1711,1605
254653,1711,1684,1605
254654,1711,1801,1684
254655,1801,1787,1684
254656,1801,1905,1787
254657,1905,1894,1787
254658,1905,2027,1894
254659,2027,2024,1894
254660,2027,2154,2024
254661,2154,2158,2024
254662,2154,2303,2158
254663,2303,2307,2158
254664,2303,2451,2307
254665,2451,2464,2307
254666,2451,2616,2464
254667,2616,2637,2464
254668,2616,2797,2637
254669,2797,2815,2637
254670,2797,2996,2815
254671,2996,3018,2815
254672,2996,3199,3018
254673,3199,3226,3018
254674,3199,3406,3226
254675,3406,3443,3226
254676,3406,3629,3443
254677,3629,3672,3443
254678,3629,3862,3672
254679,3862,3907,3672
254680,3862,4103,3907
254681,4103,4151,3907
254682,4103,4360,4151
254683,4360,4423,4151
254684,4360,4652,4423
254685,4652,4711,4423
254686,4652,4918,4711
254687,4918,4982,4711
254688,4918,5205,4982
254689,5205,5265,4982
254690,5205,5509,5265
254691,5509,5564,5265
254692,5509,5816,5564
254693,5816,5869,5564
254694,5816,6135,5869
254695,6135,6198,5869
254696,6135,6460,6198
254697,6460,6526,6198
254698,6460,6804,6526
254699,6804,6861,6526
254700,6804,7152,6861
254701,7152,7207,6861
254702,7152,7494,7207
254703,7494,7561,7207
254704,7494,7847,7561
254705,7847,7919,7561
254706,7847,8216,7919
254707,8216,8286,7919
254708,8216,8587,8286
254709,8587,8663,8286
254710,8587,8968,8663
254711,8968,9060,8663
254712,8968,9366,9060
254713,9366,9447,9060
254714,9366,9760,9447
254715,9760,9845,9447
254716,9760,10158,9845
254717,10158,10242,9845
254718,10158,10536,10242
254719,10536,10628,10242
254720,10536,10943,10628
254721,10943,11037,10628
254722,10943,11362,11037
254723,11362,11441,11037
254724,11362,11778,11441
254725,11778,11860,11441
254726,11778,12224,11860
254727,12224,12296,11860
254728,12224,12650,12296
254729,12650,12719,12296
254730,12650,13063,12719
254731,13063,13150,12719
254732,13063,13501,13150
254733,13501,13590,13150
254734,13501,13950,13590
254735,13950,14031,13590
254736,10666,10325,10720
254737,10666,10276,10325
254738,10276,9927,10325
254739,10276,9881,9927
254740,9881,9530,9927
254741,9881,9482,9530
254742,9482,9143,9530
254743,9482,9099,9143
254744,9099,8752,9143
254745,9099,8707,8752
254746,8707,8372,8752
254747,8707,8332,8372
254748,8332,7994,8372
254749,8332,7950,7994
254750,7950,7651,7994
254751,7950,7596,7651
254752,7596,7279,7651
254753,7596,7240,7279
254754,7240,6942,7279
254755,7240,6897,6942
254756,6897,6600,6942
254757,6897,6558,6600
254758,6558,6262,6600
254759,6558,6224,6262
254760,6224,5951,6262
254761,6224,5908,5951
254762,5908,5622,5951
254763,5908,5580,5622
254764,5580,5325,5622
254765,5580,5289,5325
254766,5289,5041,5325
254767,5289,5009,5041
254768,5009,4769,5041
254769,5009,4735,4769
254770,4735,4473,4769
254771,4735,4444,4473
254772,4444,4204,4473
254773,4444,4175,4204
254774,4175,3959,4204
254775,4175,3927,3959
254776,3927,3709,3959
254777,3927,3693,3709
254778,3693,3491,3709
254779,3693,3466,3491
254780,3466,3269,3491
254781,3466,3249,3269
254782,3249,3053,3269
254783,3249,3039,3053
254784,3039,2840,3053
254785,3039,2833,2840
254786,2833,2664,2840
254787,2833,2655,2664
254788,2655,2485,2664
254789,2655,2475,2485
254790,2475,2322,2485
254791,2475,2319,2322
254792,2319,2166,2322
254793,2319,2170,2166
254794,2170,2029,2166
254795,2170,2039,2029
254796,2039,1890,2029
254797,2039,1907,1890
254798,1907,1779,1890
254799,1907,1795,1779
254800,1795,1671,1779
254801,1795,1694,1671
254802,1694,1588,1671
254803,1694,1613,1588
254804,1613,1516,1588
254805,1613,1546,1516
254806,1546,1450,1516
254807,1546,1492,1450
254808,1492,1403,1450
254809,1492,1443,1403
254810,1443,1368,1403
254811,1443,1421,1368
254812,1421,1344,1368
254813,1421,1407,1344
254814,1407,1336,1344
254815,1407,1406,1336
254816,1406,1345,1336
254817,1406,1418,1345
254818,1418,1369,1345
254819,1418,1442,1369
254820,1442,1404,1369
254821,1442,1486,1404
254822,1486,1449,1404
254823,1486,1542,1449
254824,1542,1515,1449
254825,1542,1605,1515
254826,1605,1587,1515
254827,1605,1684,1587
254828,1684,1670,1587
254829,1684,1787,1670
254830,1787,1780,1670
254831,1787,1894,1780
254832,1894,1891,1780
254833,1894,2024,1891
254834,2024,2030,1891
254835,2024,2158,2030
254836,2158,2167,2030
254837,2158,2307,2167
254838,2307,2321,2167
254839,2307,2464,2321
254840,2464,2484,2321
254841,2464,2637,2484
254842,2637,2663,2484
254843,2637,2815,2663
254844,2815,2841,2663
254845,2815,3018,2841
254846,3018,3054,2841
254847,3018,3226,3054
254848,3226,3270,3054
254849,3226,3443,3270
254850,3443,3492,3270
254851,3443,3672,3492
254852,3672,3708,3492
