node_id,x,y,z
806,-140.141,102.621,-6.68997
807,-64.3029,120.916,-55.3951
808,-144.506,122.318,-2.45074
809,-165.943,104.272,-6.70923
810,-136.217,131.108,-2.98481
811,-65.3342,177.896,-91.5525
812,-148.929,120.106,-2.45097
813,-93.0039,62.1994,-60.8878
814,-127.487,154.101,-7.55674
815,-149.729,103.031,-5.88297
816,-154.02,120.119,-2.45356
817,-119.162,126.338,-7.27646
818,-141.733,137.291,-2.44589
819,-156.122,120.676,-2.45196
820,-123.171,143.457,-6.64458
821,-156.272,67.1117,-25.5033
822,-146.516,119.904,-2.45217
823,-61.3001,163.534,-76.7413
824,-138.579,131.915,-2.45059
825,-143.771,116.45,-2.99312
826,-142.068,122.095,-2.4492
827,-118.264,51.805,-51.7119
828,-179.202,36.6594,-100.0
829,-140.001,124.46,-2.44937
830,-150.563,114.418,-2.99571
831,-138.241,129.357,-2.44724
832,-150.783,117.768,-2.45143
833,-153.268,117.827,-2.45371
834,-129.353,133.575,-4.02596
835,-143.629,105.711,-5.13707
836,-151.224,120.319,-2.10277
837,-140.53,142.307,-2.74571
838,-164.563,84.4401,-14.2399
839,-112.447,107.223,-12.6044
840,-155.65,118.005,-2.45431
841,-148.486,117.457,-2.45375
842,-137.894,126.791,-2.44968
843,-144.169,119.659,-2.3267
844,-139.192,137.081,-2.3286
845,-165.71,33.8253,-91.3413
846,-126.673,119.82,-5.12221
847,-158.023,118.176,-2.4534
848,-146.083,117.263,-2.44926
849,-139.622,121.865,-2.45034
850,-141.668,119.481,-2.45186
851,-139.194,139.86,-2.44563
852,-137.536,124.214,-2.44895
853,-129.36,107.181,-6.68023
854,-138.05,144.714,-3.09364
855,-135.749,129.086,-2.45012
856,-136.701,136.701,-2.44559
857,-94.13,73.6532,-43.1713
858,-134.365,139.526,-2.98527
859,-152.792,115.152,-2.45208
860,-136.363,134.253,-2.32838
861,-122.441,137.092,-5.59104
862,-155.163,115.321,-2.45535
863,-122.056,129.869,-5.49785
864,-98.6353,63.8153,-49.888
865,-137.018,118.454,-2.90667
866,-135.411,126.527,-2.4477
867,-195.429,42.5131,-100.0
868,-69.8928,187.39,-100.0
869,-157.592,112.647,-2.99756
870,-106.703,53.6169,-57.2466
871,-148.028,114.796,-2.45088
872,-136.889,139.332,-2.45116
873,-157.434,115.612,-2.45529
874,-162.539,116.538,-2.76293
875,-141.353,114.033,-2.99252
876,-139.231,119.259,-2.448
877,-147.395,111.92,-2.94133
878,-137.062,121.744,-2.44844
879,-163.691,97.7362,-7.56815
880,-125.092,125.126,-4.63745
881,-130.742,125.856,-3.22861
882,-141.153,116.976,-2.4486
883,-60.9665,171.958,-100.0
884,-145.637,114.611,-2.45455
885,-172.144,101.815,-7.65749
886,-156.851,98.317,-6.6172
887,-133.873,133.873,-2.44559
888,-52.0976,127.423,-100.0
889,-135.063,123.96,-2.44896
890,-137.291,141.733,-2.44589
891,-115.534,163.254,-13.3133
892,-159.884,115.645,-2.45498
893,-133.622,128.846,-2.44711
894,-153.726,110.161,-3.09378
895,-134.06,136.504,-2.45091
896,-132.46,121.024,-3.08196
897,-131.59,136.932,-2.90461
898,-133.66,131.439,-2.32816
899,-73.7868,145.1,-39.4444
900,-143.235,114.418,-2.45056
901,-152.302,112.466,-2.45731
902,-164.528,113.712,-3.11859
903,-154.662,112.628,-2.45285
904,-149.932,112.297,-2.45286
905,-134.141,36.1922,-75.5929
906,-143.895,97.6367,-6.70133
907,-72.1929,93.0362,-53.1453
908,-132.92,126.256,-2.44964
909,-138.829,116.643,-2.45249
910,-135.571,43.188,-56.1248
911,-134.338,105.22,-5.50977
912,-124.172,148.903,-6.04526
913,-134.704,121.382,-2.44963
914,-117.662,94.0426,-13.9768
915,-132.424,123.651,-2.60549
916,-134.745,141.408,-2.45107
917,-57.4265,97.5885,-100.0
918,-118.564,140.637,-6.46634
919,-70.4995,72.6427,-100.0
920,-159.364,112.938,-2.45651
921,-91.1413,178.026,-36.0238
922,-145.175,111.946,-2.45261
923,-121.494,121.489,-5.42537
924,-141.673,97.5015,-6.69946
925,-126.352,130.229,-3.55999
926,-119.613,134.269,-5.59124
927,-130.908,133.649,-2.52186
928,-126.298,107.32,-6.49793
929,-131.045,131.045,-2.44559
930,-134.608,116.044,-2.90693
931,-179.671,51.5226,-47.0586
932,-125.591,111.792,-5.59681
933,-130.733,128.384,-2.48197
934,-135.48,99.6408,-6.69064
935,-135.991,146.651,-2.74665
936,-101.093,76.4033,-33.2387
937,-131.915,138.579,-2.45059
938,-135.017,143.901,-2.44633
939,-136.394,116.422,-2.44795
940,-161.705,113.085,-2.45671
941,-106.951,149.676,-12.5464
942,-151.564,97.5619,-6.00498
943,-123.976,116.927,-5.04105
944,-142.786,111.763,-2.45269
945,-118.833,112.48,-7.4194
946,-138.433,114.146,-2.45008
947,-138.221,81.8456,-14.0676
948,-151.794,109.767,-2.45498
949,-128.829,138.433,-2.98585
950,-134.409,118.758,-2.32509
951,-117.352,131.007,-6.0399
952,-149.437,109.608,-2.45534
953,-132.187,141.071,-2.44679
954,-156.49,110.073,-2.4549
955,-128.452,130.247,-2.7087
956,-162.47,94.7847,-7.54127
957,-179.583,88.0333,-14.3279
958,-127.916,122.987,-3.09321
959,-152.081,129.89,0.0
960,-150.022,132.262,0.0
961,-158.828,110.218,-2.45905
962,-149.634,129.658,0.0
963,-153.977,99.5941,-5.07035
964,-129.772,143.427,-3.08193
965,-140.388,111.573,-2.45209
966,-146.513,106.971,-2.99268
967,-111.406,39.7984,-89.0551
968,-151.672,127.268,0.0
969,-147.558,132.016,0.0
970,-147.186,129.427,0.0
971,-129.288,135.556,-2.43272
972,-149.242,127.051,0.0
973,-129.628,118.192,-3.0815
974,-154.103,127.485,0.0
975,-132.319,143.55,-2.48265
976,-147.926,134.603,0.0
977,-110.812,156.171,-11.8853
978,-144.7,109.273,-2.4527
979,-133.436,148.979,-3.09555
980,-146.798,126.823,0.0
981,-145.093,131.77,0.0
982,-151.259,124.643,0.0
983,-135.989,113.804,-2.45159
984,-131.872,118.55,-2.45031
985,-141.625,46.1802,-47.4352
986,-153.672,124.846,0.0
987,-145.445,134.341,0.0
988,-115.983,138.331,-6.44121
989,-144.725,129.184,0.0
990,-161.509,110.38,-2.45794
991,-160.481,43.6811,-51.6258
992,-148.833,124.43,0.0
993,-128.216,128.216,-2.44559
994,-160.711,107.085,-3.0984
995,-84.1667,131.798,-25.3834
996,-156.086,125.049,0.0
997,-51.3145,136.46,-91.9854
998,-166.119,111.375,-2.7705
999,-121.464,113.9,-5.71817
1000,-119.062,145.34,-6.04459
1001,-145.794,136.909,0.0
1002,-144.351,126.592,0.0
1003,-85.4304,118.631,-25.2012
1004,-129.463,121.188,-2.52918
1005,-146.402,124.213,0.0
1006,-142.321,109.097,-2.45436
1007,-142.614,131.51,0.0
1008,-129.622,140.726,-2.45039
1009,-142.963,134.079,0.0
1010,-150.828,122.004,0.0
1011,-153.237,122.202,0.0
1012,-142.261,128.938,0.0
1013,-132.709,146.032,-2.44691
1014,-128.011,125.567,-2.4318
1015,-102.845,119.028,-12.7737
1016,-163.485,110.496,-2.45858
1017,-151.274,107.059,-2.45588
1018,-122.585,158.029,-7.56927
1019,-148.415,121.801,0.0
1020,-69.9601,187.365,-82.0885
1021,-155.634,122.392,0.0
1022,-143.295,136.631,0.0
1023,-155.95,107.351,-2.45961
1024,-129.949,123.286,-2.0818
1025,-138.056,111.34,-2.32854
1026,-148.926,106.907,-2.45713
1027,-143.962,123.988,0.0
1028,-119.045,118.996,-5.50786
1029,-141.892,126.351,0.0
1030,-195.409,42.6076,-81.4383
1031,-125.921,132.601,-2.66924
1032,-145.993,121.592,0.0
1033,-158.276,107.488,-2.4571
1034,-158.031,122.581,0.0
1035,-124.74,120.32,-3.5246
1036,-100.454,151.17,-15.4883
1037,-140.133,131.248,0.0
1038,-140.466,133.802,0.0
1039,-143.625,139.183,0.0
1040,-133.555,113.585,-2.44906
1041,-131.499,115.96,-2.44697
1042,-139.934,108.915,-2.45072
1043,-152.784,119.545,0.0
1044,-139.784,128.68,0.0
1045,-150.387,119.356,0.0
1046,-140.796,136.353,0.0
1047,-74.3577,132.641,-34.87
1048,-146.808,109.179,-1.7736
1049,-155.175,119.73,0.0
1050,-126.567,135.783,-2.44799
1051,-141.515,123.757,0.0
1052,-189.784,37.9532,-100.0
1053,-64.0596,181.585,-100.0
1054,-135.393,108.442,-3.08441
1055,-135.468,111.295,-2.45117
1056,-147.984,119.162,0.0
1057,-143.563,121.375,0.0
1058,-141.841,106.639,-2.66385
1059,-131.535,101.982,-5.50785
1060,-146.156,103.534,-3.15979
1061,-126.791,137.894,-2.44968
1062,-139.428,126.105,0.0
1063,-157.556,119.907,0.0
1064,-141.109,138.888,0.0
1065,-153.47,107.063,-2.08865
1066,-169.791,95.2132,-7.5887
1067,-157.257,78.4706,-14.1303
1068,-114.555,128.539,-6.04133
1069,-130.127,145.668,-2.45129
1070,-168.019,108.488,-3.12825
1071,-145.571,118.959,0.0
1072,-137.967,133.524,0.0
1073,-123.76,135.296,-2.98747
1074,-137.637,130.973,0.0
1075,-127.045,140.368,-2.44827
1076,-138.281,136.059,0.0
1077,-162.914,107.754,-2.45928
1078,-122.889,127.841,-3.13162
1079,-137.54,108.728,-2.45364
1080,-159.937,120.084,0.0
1081,-141.127,121.153,0.0
1082,-137.302,128.418,0.0
1083,-152.32,116.879,0.0
1084,-139.06,123.519,0.0
1085,-116.831,123.747,-5.27439
1086,-141.421,141.421,0.0
1087,-121.584,152.922,-5.92979
1088,-149.935,116.699,0.0
1089,-154.7,117.056,0.0
1090,-122.749,109.366,-5.48307
1091,-158.807,92.8995,-6.72104
1092,-125.388,125.388,-2.44559
1093,-143.154,118.753,0.0
1094,-138.593,138.593,0.0
1095,-116.771,42.6173,-64.9263
1096,-153.067,104.48,-2.45656
1097,-147.538,116.509,0.0
1098,-66.1573,82.6669,-74.2055
1099,-164.592,92.2121,-7.58677
1100,-150.737,104.34,-2.45959
1101,-157.074,117.228,0.0
1102,-127.111,120.664,-2.3262
1103,-61.753,142.311,-54.1188
1104,-127.294,142.835,-2.45033
1105,-155.39,104.615,-2.45963
1106,-131.115,113.36,-2.45101
1107,-136.953,125.849,0.0
1108,-152.423,101.555,-3.24704
1109,-126.796,115.361,-3.08104
1110,-185.879,73.8165,-24.1185
1111,-129.04,115.718,-2.45076
1112,-173.092,43.2457,-54.606
1113,-144.068,106.445,-2.08825
1114,-148.399,104.194,-2.45543
1115,-133.148,110.965,-2.45013
1116,-130.367,148.126,-2.44764
1117,-157.709,104.748,-2.46069
1118,-89.7574,85.7646,-33.4249
1119,-165.223,107.88,-2.46059
1120,-131.317,150.85,-2.7485
1121,-125.59,128.144,-2.08269
1122,-145.14,116.319,0.0
1123,-136.779,94.3728,-6.69693
1124,-135.452,133.231,0.0
1125,-159.439,117.392,0.0
1126,-138.888,141.109,0.0
1127,-135.138,130.695,0.0
1128,-138.679,120.922,0.0
1129,-135.765,135.765,0.0
1130,-143.294,75.5114,-15.5909
1131,-139.466,106.246,-2.45512
1132,-57.71,130.648,-60.8568
1133,-140.723,118.537,0.0
1134,-147.688,94.9466,-5.37341
1135,-126.824,118.141,-2.47591
1136,-52.752,111.637,-85.4515
1137,-120.316,124.463,-3.687
1138,-136.595,123.273,0.0
1139,-118.822,56.2269,-39.6602
1140,-160.019,104.875,-2.45944
1141,-134.808,128.144,0.0
1142,-127.533,145.291,-2.44854
1143,-142.84,92.1428,-6.70806
1144,-67.9478,172.519,-59.5972
1145,-136.059,138.281,0.0
1146,-151.845,114.205,0.0
1147,-99.3626,83.9877,-26.5567
1148,-124.214,137.536,-2.44895
1149,-154.211,114.371,0.0
1150,-123.385,129.715,-2.44885
1151,-125.456,123.147,-2.18476
1152,-124.157,104.434,-5.8891
1153,-149.464,114.028,0.0
1154,-74.0994,99.8143,-41.8403
1155,-142.726,116.117,0.0
1156,-161.803,117.557,0.0
1157,-143.611,104.016,-2.45485
1158,-114.735,72.577,-25.4158
1159,-156.576,114.536,0.0
1160,-175.257,96.3587,-7.6893
1161,-113.657,144.676,-6.68556
1162,-121.024,132.46,-3.08196
1163,-139.183,143.625,0.0
1164,-77.9954,60.5923,-100.0
1165,-134.471,125.588,0.0
1166,-147.083,113.851,0.0
1167,-162.326,105.0,-2.46333
1168,-136.353,140.796,0.0
1169,-128.802,110.385,-3.08387
1170,-69.8477,110.286,-42.7344
1171,-124.342,140.104,-2.44936
1172,-124.448,118.04,-2.84923
1173,-138.291,118.318,0.0
1174,-158.933,114.695,0.0
1175,-122.072,118.135,-3.48312
1176,-143.713,101.099,-3.15744
1177,-147.71,29.4997,-95.6946
1178,-136.227,120.686,0.0
1179,-120.031,150.643,-5.25742
1180,-132.936,132.936,0.0
1181,-136.962,106.057,-2.45164
1182,-185.748,35.6672,-92.2101
1183,-133.231,135.452,0.0
1184,-144.688,113.663,0.0
1185,-130.717,110.748,-2.45018
1186,-132.624,130.402,0.0
1187,-75.7337,69.1921,-71.03
1188,-127.767,147.742,-2.45162
1189,-140.313,115.914,0.0
1190,-97.2549,137.754,-14.0092
1191,-122.97,124.969,-2.44998
1192,-86.0431,110.359,-24.6164
1193,-124.699,142.457,-2.44944
1194,-123.595,132.812,-2.08093
1195,-153.059,76.4563,-14.1199
1196,-126.999,82.2054,-14.0284
1197,-141.347,103.73,-2.45534
1198,-134.122,123.019,0.0
1199,-71.6473,167.605,-48.1111
1200,-133.524,137.967,0.0
1201,-114.001,121.398,-5.72072
1202,-128.74,113.091,-2.32547
1203,-161.281,114.848,0.0
1204,-136.631,143.295,0.0
1205,-121.37,139.774,-3.05274
1206,-164.626,105.12,-2.46089
1207,-132.309,127.866,0.0
1208,-132.727,108.333,-2.45262
1209,-154.815,101.87,-2.4583
1210,-63.982,160.503,-56.3388
1211,-150.181,101.607,-2.45816
1212,-96.615,128.325,-13.9947
1213,-151.349,111.514,0.0
1214,-153.713,111.679,0.0
1215,-128.691,153.097,-3.09899
1216,-54.9604,140.276,-67.6755
1217,-67.2059,188.37,-93.4597
1218,-63.8684,179.546,-79.8326
1219,-142.291,113.473,0.0
1220,-132.283,96.2303,-6.05476
1221,-157.123,101.995,-2.46217
1222,-148.984,111.35,0.0
1223,-156.062,111.832,0.0
1224,-133.802,140.466,0.0
1225,-147.856,101.47,-2.45833
1226,-109.83,167.144,-14.0871
1227,-124.931,144.905,-2.45041
1228,-128.596,38.2053,-64.1765
1229,-131.978,125.315,0.0
1230,-145.787,91.6075,-6.07626
1231,-135.844,118.087,0.0
1232,-114.975,115.002,-5.95955
1233,-169.536,106.102,-2.77948
1234,-137.884,115.698,0.0
1235,-150.078,98.7361,-3.19986
1236,-163.63,115.001,0.0
1237,-146.608,111.177,0.0
1238,-158.411,111.986,0.0
1239,-133.762,120.44,0.0
1240,-138.981,103.564,-2.45426
1241,-159.425,102.117,-2.46191
1242,-134.691,105.882,-2.4537
1243,-121.382,134.704,-2.44963
1244,-119.731,106.416,-6.03923
1245,-125.561,99.0839,-6.47079
1246,-73.6337,118.943,-34.6803
1247,-127.993,150.183,-2.44851
1248,-136.909,145.794,0.0
1249,-166.919,105.236,-2.46276
1250,-145.522,101.327,-2.45777
1251,-130.402,132.624,0.0
1252,-134.079,142.963,0.0
1253,-130.695,135.138,0.0
1254,-120.851,129.607,-2.4486
1255,-109.594,131.771,-6.67693
1256,-139.882,113.275,0.0
1257,-153.334,92.0798,-5.53717
1258,-130.108,130.108,0.0
1259,-144.228,111.0,0.0
1260,-160.75,112.132,0.0
1261,-131.641,122.757,0.0
1262,-102.249,106.083,-13.7463
1263,-161.719,102.233,-2.46193
1264,-121.272,137.477,-2.44835
1265,-130.973,137.637,0.0
1266,-110.814,141.83,-6.68282
1267,-120.672,126.933,-2.48264
1268,-122.843,122.843,-2.07875
1269,-181.901,57.662,-35.6684
1270,-125.155,147.344,-2.44962
1271,-57.7259,170.535,-86.9549
1272,-126.207,112.885,-2.45048
1273,-176.576,38.4001,-64.6492
1274,-129.795,127.574,0.0
1275,-111.626,135.103,-5.69633
1276,-130.307,108.125,-2.44868
1277,-131.248,140.133,0.0
1278,-118.192,129.628,-3.0815
1279,-122.095,142.068,-2.4492
1280,-123.812,115.53,-2.52998
1281,-135.453,115.482,0.0
1282,-133.394,117.854,0.0
1283,-153.191,108.97,0.0
1284,-166.03,38.699,-58.1295
1285,-111.792,125.591,-5.59681
1286,-150.842,108.817,0.0
1287,-163.083,112.275,0.0
1288,-134.341,145.445,0.0
1289,-123.931,112.546,-2.98544
1290,-141.839,110.817,0.0
1291,-155.538,109.122,0.0
1292,-118.573,137.019,-3.04974
1293,-164.011,102.349,-2.46568
1294,-146.039,96.5386,-3.61552
1295,-129.48,125.037,0.0
1296,-148.486,108.658,0.0
1297,-170.702,58.9331,-29.7569
1298,-122.419,120.087,-2.2109
1299,-137.469,113.072,0.0
1300,-131.292,120.188,0.0
1301,-132.29,105.689,-2.45045
1302,-136.68,103.355,-2.33065
1303,-157.871,109.264,0.0
1304,-140.836,101.029,-2.45713
1305,-131.51,142.614,0.0
1306,-151.415,99.0853,-2.49505
1307,-117.572,121.673,-3.50787
1308,-97.3502,115.817,-13.9657
1309,-122.318,144.506,-2.45074
1310,-146.121,108.493,0.0
1311,-125.375,149.778,-2.45208
1312,-87.2491,99.7653,-25.994
1313,-196.159,39.0086,-92.3229
1314,-127.866,132.309,0.0
1315,-128.144,134.808,0.0
1316,-107.82,136.108,-7.04733
1317,-160.204,109.406,0.0
1318,-165.416,112.417,0.0
1319,-156.519,99.2309,-2.4611
1320,-139.442,110.627,0.0
1321,-54.5408,120.297,-66.7509
1322,-166.295,102.459,-2.46263
1323,-129.149,122.486,0.0
1324,-128.418,137.302,0.0
1325,-127.574,129.795,0.0
1326,-148.674,96.9826,-3.05621
1327,-134.603,147.926,0.0
1328,-171.344,103.157,-3.13951
1329,-154.475,98.715,-2.46309
1330,-122.535,152.022,-3.54628
1331,-143.753,108.325,0.0
1332,-113.762,149.523,-6.0524
1333,-134.131,103.34,-2.45313
1334,-146.848,98.3714,-2.5853
1335,-131.77,145.093,0.0
1336,-133.008,115.252,0.0
1337,-120.124,122.346,-2.32726
1338,-118.55,131.872,-2.45031
1339,-153.459,36.4793,-59.4376
1340,-138.482,100.872,-2.45285
1341,-128.68,139.784,0.0
1342,-127.279,127.279,0.0
1343,-91.0338,51.0245,-75.96
1344,-135.044,112.86,0.0
1345,-130.93,117.608,0.0
1346,-77.0243,165.508,-37.5434
1347,-162.527,109.541,0.0
1348,-127.879,107.911,-2.4513
1349,-122.535,146.937,-2.45062
1350,-125.664,107.579,-3.08286
1351,-158.763,99.298,-2.3416
1352,-118.438,134.642,-2.44753
1353,-144.972,98.599,-2.45668
1354,-119.259,139.231,-2.448
1355,-161.097,99.4574,-2.46328
1356,-125.905,110.256,-2.32632
1357,-49.6534,113.435,-100.0
1358,-152.658,106.253,0.0
1359,-160.898,86.4538,-7.59092
1360,-141.372,108.148,0.0
1361,-121.353,115.382,-2.60306
1362,-129.883,105.491,-2.45248
1363,-154.991,106.395,0.0
1364,-150.32,106.108,0.0
1365,-117.561,161.8,-7.58557
1366,-125.585,152.201,-2.44952
1367,-128.938,142.261,0.0
1368,-137.038,110.433,0.0
1369,-128.81,119.927,0.0
1370,-123.108,110.641,-2.92687
1371,-126.967,124.746,0.0
1372,-118.076,127.292,-2.44884
1373,-119.731,119.731,-2.44559
1374,-119.481,141.668,-2.45186
1375,-155.17,87.1755,-6.7306
1376,-157.32,106.535,0.0
1377,-147.972,105.955,0.0
1378,-126.514,154.901,-2.75194
1379,-120.961,101.002,-6.04331
1380,-120.993,112.474,-3.11524
1381,-118.796,114.417,-3.46913
1382,-164.844,109.673,0.0
1383,-132.016,147.558,0.0
1384,-142.644,98.4603,-2.45936
1385,-107.181,129.36,-6.68023
1386,-62.3681,78.5316,-95.9978
1387,-163.376,99.5642,-2.46455
1388,-116.757,103.441,-6.67093
1389,-114.378,154.506,-6.47316
1390,-127.39,93.7632,-6.68951
1391,-136.121,100.709,-2.45622
1392,-143.995,96.1052,-3.09607
1393,-122.745,149.359,-2.45084
1394,-159.637,106.666,0.0
1395,-145.623,105.801,0.0
1396,-125.588,134.471,0.0
1397,-125.315,131.978,0.0
1398,-131.84,103.034,-2.45195
1399,-129.184,144.725,0.0
1400,-175.63,82.9095,-11.8946
1401,-125.849,136.953,0.0
1402,-146.529,60.9623,-24.1484
1403,-138.989,107.97,0.0
1404,-126.65,122.208,0.0
1405,-119.696,144.096,-2.44916
1406,-130.561,115.021,0.0
1407,-132.614,112.643,0.0
1408,-85.4816,143.728,-21.2263
1409,-155.947,96.5491,-2.67159
1410,-125.037,129.48,0.0
1411,-151.162,96.4533,-2.55881
1412,-121.417,109.682,-3.28953
1413,-115.361,126.796,-3.08104
1414,-92.7479,46.2782,-89.4818
1415,-116.988,157.491,-6.05365
1416,-126.105,139.428,0.0
1417,-140.307,98.3151,-2.45596
1418,-128.461,117.358,0.0
1419,-115.51,134.124,-2.93826
1420,-161.955,106.798,0.0
1421,-134.625,110.23,0.0
1422,-111.921,112.024,-6.16076
1423,-143.258,105.637,0.0
1424,-167.161,109.805,0.0
1425,-153.524,96.3974,-2.47897
1426,-124.746,126.967,0.0
1427,-143.877,86.7008,-6.71862
1428,-160.669,94.2851,-3.67346
1429,-182.0,82.9223,-13.6458
1430,-134.408,100.587,-2.45301
1431,-132.262,150.022,0.0
1432,-51.2416,104.83,-92.6013
1433,-183.378,44.303,-53.419
1434,-119.554,117.225,-2.36178
1435,-119.904,146.516,-2.45217
1436,-126.351,141.892,0.0
1437,-129.427,147.186,0.0
1438,-102.987,163.611,-14.2639
1439,-133.556,90.9447,-6.06275
1440,-171.547,90.5845,-6.74785
1441,-109.368,122.684,-5.50202
1442,-126.32,119.657,0.0
1443,-136.592,107.781,0.0
1444,-164.261,106.922,0.0
1445,-110.767,117.683,-5.42566
1446,-116.422,136.394,-2.44795
1447,-152.111,103.527,0.0
1448,-115.96,131.499,-2.44697
1449,-124.451,124.451,0.0
1450,-140.894,105.472,0.0
1451,-117.627,124.29,-2.08099
1452,-154.43,103.659,0.0
1453,-108.486,146.111,-6.68687
1454,-127.538,105.248,-2.32662
1455,-149.778,103.385,0.0
1456,-137.966,98.167,-2.4574
1457,-116.643,138.829,-2.45249
1458,-167.922,99.771,-2.46452
1459,-156.748,103.791,0.0
1460,-115.718,129.04,-2.45076
1461,-129.442,102.844,-2.45198
1462,-127.703,102.465,-2.96357
1463,-105.782,94.6895,-13.9502
1464,-115.284,108.389,-5.22131
1465,-166.459,74.3021,-14.355
1466,-96.4748,175.193,-23.5995
1467,-126.592,144.351,0.0
1468,-147.446,103.243,0.0
1469,-130.172,112.417,0.0
1470,-92.9537,135.831,-14.1202
1471,-137.35,88.8509,-6.06878
1472,-106.002,40.9095,-74.6542
1473,-128.097,114.775,0.0
1474,-159.059,103.918,0.0
1475,-148.123,86.6095,-6.08349
1476,-132.205,110.022,0.0
1477,-152.932,67.9753,-17.3665
1478,-123.019,134.122,0.0
1479,-120.106,148.929,-2.45097
1480,-116.887,141.617,-2.44937
1481,-122.757,131.641,0.0
1482,-123.273,136.595,0.0
1483,-129.658,149.634,0.0
1484,-166.563,107.044,0.0
1485,-166.344,87.5798,-6.74502
1486,-124.139,121.917,0.0
1487,-145.101,103.092,0.0
1488,-115.186,121.604,-2.87175
1489,-123.819,157.064,-3.10397
1490,-162.725,96.7707,-2.46478
1491,-79.0816,149.915,-27.4353
1492,-138.516,105.297,0.0
1493,-94.0305,143.983,-14.038
1494,-168.071,28.3237,-100.0
1495,-86.1781,66.3469,-50.7456
1496,-106.675,126.641,-6.04319
1497,-122.486,129.149,0.0
1498,-125.98,117.096,0.0
1499,-123.519,139.06,0.0
1500,-161.361,104.04,0.0
1501,-172.785,100.724,-2.78988
1502,-143.497,93.7648,-3.09812
1503,-134.194,107.59,0.0
1504,-102.82,39.0309,-93.161
1505,-122.417,105.038,-3.36123
1506,-117.063,143.673,-2.45351
1507,-142.086,95.726,-2.45921
1508,-123.147,154.181,-2.45067
1509,-126.823,146.798,0.0
1510,-135.614,98.0114,-2.45498
1511,-79.3412,59.856,-74.8781
1512,-131.254,100.358,-2.45443
1513,-114.654,119.324,-3.12487
1514,-117.137,119.453,-2.19889
1515,-122.208,126.65,0.0
1516,-142.752,102.939,0.0
1517,-152.142,27.973,-84.2412
1518,-115.191,123.947,-2.44944
1519,-178.197,90.8071,-7.72513
1520,-130.331,29.7477,-86.5435
1521,-123.757,141.515,0.0
1522,-122.891,107.575,-2.44953
1523,-150.445,93.9472,-2.56578
1524,-116.358,112.096,-3.5726
1525,-125.04,105.073,-2.45144
1526,-128.474,100.02,-3.0535
1527,-158.294,96.727,-1.78027
1528,-103.214,62.6192,-37.5201
1529,-163.663,104.162,0.0
1530,-148.499,93.8507,-2.56459
1531,-168.866,107.165,0.0
1532,-123.821,119.379,0.0
1533,-85.0448,171.229,-30.0611
1534,-182.113,71.6147,-19.9588
1535,-74.1025,61.8661,-86.5633
1536,-117.263,146.083,-2.44926
1537,-136.135,105.12,0.0
1538,-113.71,140.979,-3.08731
1539,-56.8546,97.6609,-70.1028
1540,-139.762,95.5902,-2.45707
1541,-129.89,152.081,0.0
1542,-121.917,124.139,0.0
1543,-127.725,112.186,0.0
1544,-129.774,109.805,0.0
1545,-123.988,143.962,0.0
1546,-140.396,102.78,0.0
1547,-153.857,100.915,0.0
1548,-151.541,100.784,0.0
1549,-127.051,149.242,0.0
